review_id,order_id,review_score,review_comment
R003075,O004456,5,"দ্রুত ডেলিভারি মান ভালো।"
R003076,O004457,5,"Excellent product, very happy with the purchase."
R003077,O004459,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
R003078,O004460,3,"মোটামুটি পণ্য।"
R003079,O004462,4,"Satisfied with the product."
R003080,O004463,4,"Decent product for the price."
R003081,O004465,5,"Highly recommend to everyone."
R003082,O004466,5,"প্যাকেজিং চমৎকার ছিল।"
R003083,O004468,2,"Not satisfied with the quality."
R003084,O004469,3,"Average quality, expected better."
R003085,O004471,4,"ডেলিভারি সময়মতো হয়েছে।"
R003086,O004472,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R003087,O004473,5,"Excellent product! Very happy with the purchase."
R003088,O004475,5,"দ্রুত ডেলিভারি মান ভালো।"
R003089,O004476,2,"ডেলিভারি দেরিতে হয়েছে।"
R003090,O004478,3,"কোনো বিশেষ মন্তব্য নেই।"
R003091,O004479,4,"Good quality overall."
R003092,O004481,4,"Satisfied with the product."
R003093,O004482,5,"Excellent product, very happy with the purchase."
R003094,O004484,5,"Highly recommend to everyone."
R003095,O004485,2,"পণ্যের মান আশানুরূপ নয়।"
R003096,O004486,3,"Product is okay."
R003097,O004488,4,"Decent product for the price."
R003098,O004489,4,"ডেলিভারি সময়মতো হয়েছে।"
R003099,O004491,5,"প্যাকেজিং চমৎকার ছিল।"
R003100,O004492,1,"খুবই খারাপ অভিজ্ঞতা।"
R003101,O004494,2,"Not satisfied with the quality."
R003102,O004495,3,"মোটামুটি পণ্য।"
R003103,O004497,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R003104,O004498,4,"Good quality overall."
R003105,O004500,5,"Excellent product! Very happy with the purchase."
R003106,O004501,1,"Very disappointed."
R003107,O004502,2,"ডেলিভারি দেরিতে হয়েছে।"
R003108,O004504,3,"Average quality, expected better."
R003109,O004505,4,"Satisfied with the product."
R003110,O004507,5,"দ্রুত ডেলিভারি মান ভালো।"
R003111,O004508,5,"Excellent product, very happy with the purchase."
R003112,O004510,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
R003113,O004511,3,"কোনো বিশেষ মন্তব্য নেই।"
R003114,O004513,3,"Product is okay."
R003115,O004514,4,"Decent product for the price."
R003116,O004515,5,"Highly recommend to everyone."
R003117,O004517,5,"প্যাকেজিং চমৎকার ছিল।"
R003118,O004518,1,"খুবই খারাপ অভিজ্ঞতা।"
R003119,O004520,3,"মোটামুটি পণ্য।"
R003120,O004521,4,"ডেলিভারি সময়মতো হয়েছে।"
R003121,O004523,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R003122,O004524,5,"Excellent product! Very happy with the purchase."
R003123,O004526,5,"দ্রুত ডেলিভারি মান ভালো।"
R003124,O004527,1,"Very disappointed."
R003125,O004528,3,"Average quality, expected better."
R003126,O004530,4,"Good quality overall."
R003127,O004531,4,"Satisfied with the product."
R003128,O004533,5,"Excellent product, very happy with the purchase."
R003129,O004534,5,"Highly recommend to everyone."
R003130,O004536,2,"পণ্যের মান আশানুরূপ নয়।"
R003131,O004537,3,"কোনো বিশেষ মন্তব্য নেই।"
R003132,O004539,4,"Decent product for the price."
R003133,O004540,4,"ডেলিভারি সময়মতো হয়েছে।"
R003134,O004542,5,"প্যাকেজিং চমৎকার ছিল।"
R003135,O004543,5,"Excellent product! Very happy with the purchase."
R003136,O004544,2,"Not satisfied with the quality."
R003137,O004546,3,"Product is okay."
R003138,O004547,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R003139,O004549,4,"Good quality overall."
R003140,O004550,5,"দ্রুত ডেলিভারি মান ভালো।"
R003141,O004552,5,"Excellent product, very happy with the purchase."
R003142,O004553,2,"ডেলিভারি দেরিতে হয়েছে।"
R003143,O004555,3,"মোটামুটি পণ্য।"
R003144,O004556,4,"Satisfied with the product."
R003145,O004557,4,"Decent product for the price."
R003146,O004559,5,"Highly recommend to everyone."
R003147,O004560,5,"প্যাকেজিং চমৎকার ছিল।"
R003148,O004562,2,"পণ্যের মান আশানুরূপ নয়।"
R003149,O004563,3,"Average quality, expected better."
R003150,O004565,4,"ডেলিভারি সময়মতো হয়েছে।"
R003151,O004566,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R003152,O004568,5,"Excellent product! Very happy with the purchase."
R003153,O004569,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
R003154,O004571,2,"Not satisfied with the quality."
R003155,O004572,3,"কোনো বিশেষ মন্তব্য নেই।"
R003156,O004573,4,"Good quality overall."
R003157,O004575,4,"Satisfied with the product."
R003158,O004576,5,"দ্রুত ডেলিভারি মান ভালো।"
R003159,O004578,1,"খুবই খারাপ অভিজ্ঞতা।"
R003160,O004579,3,"Product is okay."
R003161,O004581,3,"মোটামুটি পণ্য।"
R003162,O004582,4,"Decent product for the price."
R003163,O004584,5,"Excellent product, very happy with the purchase."
R003164,O004585,5,"Highly recommend to everyone."
R003165,O004586,1,"Very disappointed."
R003166,O004588,3,"Average quality, expected better."
R003167,O004589,3,"কোনো বিশেষ মন্তব্য নেই।"
R003168,O004591,4,"ডেলিভারি সময়মতো হয়েছে।"
R003169,O004592,5,"প্যাকেজিং চমৎকার ছিল।"
R003170,O004594,5,"Excellent product! Very happy with the purchase."
R003171,O004595,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
R003172,O004597,3,"Product is okay."
R003173,O004598,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R003174,O004600,4,"Good quality overall."
R003175,O004601,5,"দ্রুত ডেলিভারি মান ভালো।"
R003176,O004602,5,"Excellent product, very happy with the purchase."
R003177,O004604,1,"খুবই খারাপ অভিজ্ঞতা।"
R003178,O004605,3,"মোটামুটি পণ্য।"
R003179,O004607,4,"Satisfied with the product."
R003180,O004608,4,"Decent product for the price."
R003181,O004610,5,"Highly recommend to everyone."
R003182,O004611,5,"প্যাকেজিং চমৎকার ছিল।"
R003183,O004613,2,"ডেলিভারি দেরিতে হয়েছে।"
R003184,O004614,3,"Average quality, expected better."
R003185,O004615,4,"ডেলিভারি সময়মতো হয়েছে।"
R003186,O004617,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R003187,O004618,5,"Excellent product! Very happy with the purchase."
R003188,O004620,5,"দ্রুত ডেলিভারি মান ভালো।"
R003189,O004621,2,"পণ্যের মান আশানুরূপ নয়।"
R003190,O004623,3,"কোনো বিশেষ মন্তব্য নেই।"
R003191,O004624,4,"Good quality overall."
R003192,O004626,4,"Satisfied with the product."
R003193,O004627,5,"Excellent product, very happy with the purchase."
R003194,O004628,5,"Highly recommend to everyone."
R003195,O004630,2,"Not satisfied with the quality."
R003196,O004631,3,"Product is okay."
R003197,O004633,4,"Decent product for the price."
R003198,O004634,4,"ডেলিভারি সময়মতো হয়েছে।"
R003199,O004636,5,"প্যাকেজিং চমৎকার ছিল।"
R003200,O004637,1,"Very disappointed."
R003201,O004639,2,"ডেলিভারি দেরিতে হয়েছে।"
R003202,O004640,3,"মোটামুটি পণ্য।"
R003203,O004642,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R003204,O004643,4,"Good quality overall."
R003205,O004644,5,"Excellent product! Very happy with the purchase."
R003206,O004646,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
R003207,O004647,2,"পণ্যের মান আশানুরূপ নয়।"
R003208,O004649,3,"Average quality, expected better."
R003209,O004650,4,"Satisfied with the product."
R003210,O004652,5,"দ্রুত ডেলিভারি মান ভালো।"
R003211,O004653,5,"Excellent product, very happy with the purchase."
R003212,O004655,1,"খুবই খারাপ অভিজ্ঞতা।"
R003213,O004656,3,"কোনো বিশেষ মন্তব্য নেই।"
R003214,O004657,3,"Product is okay."
R003215,O004659,4,"Decent product for the price."
R003216,O004660,5,"Highly recommend to everyone."
R003217,O004662,5,"প্যাকেজিং চমৎকার ছিল।"
R003218,O004663,1,"Very disappointed."
R003219,O004665,3,"মোটামুটি পণ্য।"
R003220,O004666,4,"ডেলিভারি সময়মতো হয়েছে।"
R003221,O004668,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R003222,O004669,5,"Excellent product! Very happy with the purchase."
R003223,O004671,5,"দ্রুত ডেলিভারি মান ভালো।"
R003224,O004672,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
